formula,space_group,structure,id,formation_energy
Ca2NaP,P4/mmm,"[{'data': {'a': [3.72168806e-10, 0, 0], 'b': [0, 3.72168806e-10, 0], 'c': [0, 0, 8.279808620000001e-10], 'atoms': [{'x': 0, 'y': 0, 'z': 7.692316869320056e-10, 'element': 'Ca'}, {'x': 0, 'y': 0, 'z': 4.727396060679945e-10, 'element': 'Ca'}, {'x': 1.86084403e-10, 'y': 1.86084403e-10, 'z': 2.0699521550000002e-10, 'element': 'Na'}, {'x': 1.86084403e-10, 'y': 1.86084403e-10, 'z': 6.209856465000001e-10, 'element': 'P'}]}, 'natoms': 4, 'element': {'P': 1, 'Na': 1, 'Ca': 2}}]",PN_MJN44MIOS6YPWPKLLEVI2JLKRUGPPD53,"{'reference': {'P': 'https://nomad-lab.eu/prod/rae/gui/entry/id/SwEGZUqCTPyNJvGH3CWDPQ/VliAGY_Z2yfFnSNW4d80E-Y7rLrP', 'Na': 'https://nomad-lab.eu/prod/rae/gui/entry/id/ANn_TqXdRYm4bpJCvHC9sg/fZBjCAvL-C0KpykVeDkglk4DiMJE', 'Ca': 'https://nomad-lab.eu/prod/rae/gui/entry/id/LNJYtPiDTJ2RgcndgMzMEQ/c08VF8Y4GAg0AFj1CQdui2kVY_IF'}, 'value_per_atom': -0.5527493211718699, 'value': -2.2109972846874797}"
CaCrIr2,Pmm2,"[{'data': {'a': [2.7438538700000003e-10, 0, 0], 'b': [0, 3.9649370199999997e-10, 0], 'c': [0, 0, 6.390161120000001e-10], 'atoms': [{'x': 0, 'y': 0, 'z': 3.0995771738003746e-10, 'element': 'Ca'}, {'x': 1.3719269350000001e-10, 'y': 1.9824685099999999e-10, 'z': 5.346527035058833e-10, 'element': 'Cr'}, {'x': 0, 'y': 0, 'z': -1.949506520392928e-11, 'element': 'Ir'}, {'x': 1.3719269350000001e-10, 'y': 1.9824685099999999e-10, 'z': 1.3340881231800865e-10, 'element': 'Ir'}]}, 'natoms': 4, 'element': {'Ir': 2, 'Ca': 1, 'Cr': 1}}]",PN_HPUHGYTP4VLLX42JDZI6HKML6GTS2Z4X,"{'reference': {'Ir': 'https://nomad-lab.eu/prod/rae/gui/entry/id/R5T_c-b5R-aSPQN6iXJv2A/Jxd3Gq7w7vgx3vAf4QaOcIUrNIvf', 'Ca': 'https://nomad-lab.eu/prod/rae/gui/entry/id/LNJYtPiDTJ2RgcndgMzMEQ/c08VF8Y4GAg0AFj1CQdui2kVY_IF', 'Cr': 'https://nomad-lab.eu/prod/rae/gui/entry/id/xBLwjr97RnCpmg2IhvOQJw/ZTsvXtun3mZO6UT4PDELSgcNICTJ'}, 'value_per_atom': 0.219787063479278, 'value': 0.879148253917112}"
IrKW2,P4/mmm,"[{'data': {'a': [2.7584429199999997e-10, 0, 0], 'b': [0, 2.7584429199999997e-10, 0], 'c': [0, 0, 1.030627885e-09], 'atoms': [{'x': 1.3792214599999999e-10, 'y': 1.3792214599999999e-10, 'z': 2.5765697125e-10, 'element': 'Ir'}, {'x': 1.3792214599999999e-10, 'y': 1.3792214599999999e-10, 'z': 7.729709137499999e-10, 'element': 'K'}, {'x': 0, 'y': 0, 'z': 6.052596207192394e-11, 'element': 'W'}, {'x': 0, 'y': 0, 'z': 4.5478798042807603e-10, 'element': 'W'}]}, 'natoms': 4, 'element': {'W': 2, 'Ir': 1, 'K': 1}}]",PN_TJBZAQBDRQFA25A65OGN2462QQ4X5XIR,"{'reference': {'W': 'https://nomad-lab.eu/prod/rae/gui/entry/id/JriGWVUJSX2Vkeya5zzAPw/dcAjiz1dsca03eeBAM-fTgQjR8M_', 'Ir': 'https://nomad-lab.eu/prod/rae/gui/entry/id/R5T_c-b5R-aSPQN6iXJv2A/Jxd3Gq7w7vgx3vAf4QaOcIUrNIvf', 'K': 'https://nomad-lab.eu/prod/rae/gui/entry/id/LNJYtPiDTJ2RgcndgMzMEQ/-0vh5pzaGjLtxl6QcMcZHMEL5lI1'}, 'value_per_atom': 0.818066197389312, 'value': 3.272264789557248}"
P4Pt4Sn4,Pnma,"[{'data': {'a': [4.43200245e-10, 0, 0], 'b': [0, 6.87386124e-10, 0], 'c': [0, 0, 8.17223091e-10], 'atoms': [{'x': 1.1080006125e-10, 'y': 4.0489619026792753e-10, 'z': 7.36600126746475e-10, 'element': 'P'}, {'x': 3.3240018375e-10, 'y': 6.261829957320725e-10, 'z': 3.27988581246475e-10, 'element': 'P'}, {'x': 3.3240018375e-10, 'y': 2.824899337320725e-10, 'z': 8.062296425352497e-11, 'element': 'P'}, {'x': 1.1080006125e-10, 'y': 6.120312826792752e-11, 'z': 4.89234509753525e-10, 'element': 'P'}, {'x': 1.1080006125e-10, 'y': 5.373900168938748e-10, 'z': 3.738871561350154e-10, 'element': 'Pt'}, {'x': 3.3240018375e-10, 'y': 4.936891691061253e-10, 'z': 7.824987016350153e-10, 'element': 'Pt'}, {'x': 3.3240018375e-10, 'y': 1.499961071061252e-10, 'z': 4.433359348649846e-10, 'element': 'Pt'}, {'x': 1.1080006125e-10, 'y': 1.936969548938748e-10, 'z': 3.472438936498461e-11, 'element': 'Pt'}, {'x': 1.1080006125e-10, 'y': 6.168258421373427e-10, 'z': 1.0667211372376816e-10, 'element': 'Sn'}, {'x': 3.3240018375e-10, 'y': 4.142533438626573e-10, 'z': 5.152836592237682e-10, 'element': 'Sn'}, {'x': 3.3240018375e-10, 'y': 7.056028186265736e-11, 'z': 7.105509772762318e-10, 'element': 'Sn'}, {'x': 1.1080006125e-10, 'y': 2.7313278013734263e-10, 'z': 3.019394317762318e-10, 'element': 'Sn'}]}, 'natoms': 12, 'element': {'P': 4, 'Pt': 4, 'Sn': 4}}]",PN_USZXYJ7HERIQX2LXLP4EXJI2Z2ZE6IJN,"{'reference': {'P': 'https://nomad-lab.eu/prod/rae/gui/entry/id/SwEGZUqCTPyNJvGH3CWDPQ/VliAGY_Z2yfFnSNW4d80E-Y7rLrP', 'Pt': 'https://nomad-lab.eu/prod/rae/gui/entry/id/68wFX7Q8S5SrqzKuJtOXRg/hfTXu5BPKf83TlYNvYL_xjc7wecf', 'Sn': 'https://nomad-lab.eu/prod/rae/gui/entry/id/7v_xfwA8SXar--QHXNyP3w/OAw0poj5HN3ZrB-djDMlDbA7-aNL'}, 'value_per_atom': -0.336259119695022, 'value': -4.035109436340264}"
AgNiPt2,P4mm,"[{'data': {'a': [2.77811699e-10, 0, 0], 'b': [0, 2.77811699e-10, 0], 'c': [0, 0, 7.818123100000001e-10], 'atoms': [{'x': 0, 'y': 0, 'z': 4.038960056212655e-10, 'element': 'Ag'}, {'x': 1.389058495e-10, 'y': 1.389058495e-10, 'z': 5.964297334107407e-10, 'element': 'Ni'}, {'x': 0, 'y': 0, 'z': -1.54925960061606e-11, 'element': 'Pt'}, {'x': 1.389058495e-10, 'y': 1.389058495e-10, 'z': 1.8788532979227752e-10, 'element': 'Pt'}]}, 'natoms': 4, 'element': {'Pt': 2, 'Ag': 1, 'Ni': 1}}]",PN_YYMYKAZH5MZ6BUVWCW32F2T2G6HVRTF5,"{'reference': {'Pt': 'https://nomad-lab.eu/prod/rae/gui/entry/id/68wFX7Q8S5SrqzKuJtOXRg/hfTXu5BPKf83TlYNvYL_xjc7wecf', 'Ag': 'https://nomad-lab.eu/prod/rae/gui/entry/id/fnHejGdhTuiWS0VNpjH8pA/S0g-iXGYSO3a4JeEbuX_IWUqOBUr', 'Ni': 'https://nomad-lab.eu/prod/rae/gui/entry/id/q7lAKuoOTPWL1mJ5gkMDhg/2z6qKgNMlPjxK4R1fKqhhgll26lp'}, 'value_per_atom': 0.03931157180624645, 'value': 0.1572462872249858}"
CuFeNa2,P4/mmm,"[{'data': {'a': [2.5515918700000005e-10, 0, 0], 'b': [0, 2.5515918700000005e-10, 0], 'c': [0, 0, 9.78351137e-10], 'atoms': [{'x': 1.2757959350000003e-10, 'y': 1.2757959350000003e-10, 'z': 2.4458778425e-10, 'element': 'Cu'}, {'x': 1.2757959350000003e-10, 'y': 1.2757959350000003e-10, 'z': 7.3376335275e-10, 'element': 'Fe'}, {'x': 0, 'y': 0, 'z': 9.77062834439287e-10, 'element': 'Na'}, {'x': 0, 'y': 0, 'z': 4.904638710607129e-10, 'element': 'Na'}]}, 'natoms': 4, 'element': {'Cu': 1, 'Na': 2, 'Fe': 1}}]",PN_JAKBXRTFE573VYZRTK2HT3LUD56NGIL6,"{'reference': {'Cu': 'https://nomad-lab.eu/prod/rae/gui/entry/id/CPX8DdIcSHGs-SRkG5ebRQ/uVTSZjDVQgSURDhx2j8aTT9Zvd6S', 'Na': 'https://nomad-lab.eu/prod/rae/gui/entry/id/ANn_TqXdRYm4bpJCvHC9sg/fZBjCAvL-C0KpykVeDkglk4DiMJE', 'Fe': 'https://nomad-lab.eu/prod/rae/gui/entry/id/287sI9_oSguef6cQl5_HXg/uv45-FAwcp05wlvr2QydJ3AkRZeu'}, 'value_per_atom': 0.7801894459299028, 'value': 3.120757783719611}"
FeMoNa2,P4/mmm,"[{'data': {'a': [3.31911227e-10, 0, 0], 'b': [0, 3.31911227e-10, 0], 'c': [0, 0, 6.50713713e-10], 'atoms': [{'x': 1.659556135e-10, 'y': 1.659556135e-10, 'z': 1.6267842825e-10, 'element': 'Fe'}, {'x': 1.659556135e-10, 'y': 1.659556135e-10, 'z': 4.880352847500001e-10, 'element': 'Mo'}, {'x': 0, 'y': 0, 'z': 1.2038535554493632e-11, 'element': 'Na'}, {'x': 0, 'y': 0, 'z': 3.133183209455064e-10, 'element': 'Na'}]}, 'natoms': 4, 'element': {'Mo': 1, 'Na': 2, 'Fe': 1}}]",PN_QA7WT6LMCZMXDGZWD72PRXW7U7YZDWUW,"{'reference': {'Mo': 'https://nomad-lab.eu/prod/rae/gui/entry/id/miRFVZUUSvmc1uMMJkU4LA/TwiQxc0usHCKW3MtmHjbnh8mT5GC', 'Na': 'https://nomad-lab.eu/prod/rae/gui/entry/id/ANn_TqXdRYm4bpJCvHC9sg/fZBjCAvL-C0KpykVeDkglk4DiMJE', 'Fe': 'https://nomad-lab.eu/prod/rae/gui/entry/id/287sI9_oSguef6cQl5_HXg/uv45-FAwcp05wlvr2QydJ3AkRZeu'}, 'value_per_atom': 1.847395180334042, 'value': 7.389580721336168}"
K2NiW,P4mm,"[{'data': {'a': [3.2354135300000005e-10, 0, 0], 'b': [0, 3.2354135300000005e-10, 0], 'c': [0, 0, 1.071898177e-09], 'atoms': [{'x': 0, 'y': 0, 'z': -7.452596102311492e-11, 'element': 'K'}, {'x': 1.6177067650000003e-10, 'y': 1.6177067650000003e-10, 'z': 3.5775780745369693e-10, 'element': 'K'}, {'x': 0, 'y': 0, 'z': 6.161139735438769e-10, 'element': 'Ni'}, {'x': 1.6177067650000003e-10, 'y': 1.6177067650000003e-10, 'z': 7.085014455255407e-10, 'element': 'W'}]}, 'natoms': 4, 'element': {'W': 1, 'K': 2, 'Ni': 1}}]",PN_KOYWUYZSQBTGPIWI5UBQV57TPJYPGX7W,"{'reference': {'W': 'https://nomad-lab.eu/prod/rae/gui/entry/id/JriGWVUJSX2Vkeya5zzAPw/dcAjiz1dsca03eeBAM-fTgQjR8M_', 'K': 'https://nomad-lab.eu/prod/rae/gui/entry/id/LNJYtPiDTJ2RgcndgMzMEQ/-0vh5pzaGjLtxl6QcMcZHMEL5lI1', 'Ni': 'https://nomad-lab.eu/prod/rae/gui/entry/id/q7lAKuoOTPWL1mJ5gkMDhg/2z6qKgNMlPjxK4R1fKqhhgll26lp'}, 'value_per_atom': 0.8503832090821017, 'value': 3.401532836328407}"
CaCrCu2,P4mm,"[{'data': {'a': [3.2743366300000003e-10, 0, 0], 'b': [0, 3.2743366300000003e-10, 0], 'c': [0, 0, 6.76319921e-10], 'atoms': [{'x': 0, 'y': 0, 'z': 3.2422497692612627e-10, 'element': 'Ca'}, {'x': 1.6371683150000001e-10, 'y': 1.6371683150000001e-10, 'z': 5.534450626936433e-10, 'element': 'Cr'}, {'x': 0, 'y': 0, 'z': 8.00327236434876e-12, 'element': 'Cu'}, {'x': 1.6371683150000001e-10, 'y': 1.6371683150000001e-10, 'z': 1.2880657627908092e-10, 'element': 'Cu'}]}, 'natoms': 4, 'element': {'Cu': 2, 'Ca': 1, 'Cr': 1}}]",PN_VQUQALBHSZ32OHT3C66MSTCHWMSOYQCQ,"{'reference': {'Cu': 'https://nomad-lab.eu/prod/rae/gui/entry/id/CPX8DdIcSHGs-SRkG5ebRQ/uVTSZjDVQgSURDhx2j8aTT9Zvd6S', 'Ca': 'https://nomad-lab.eu/prod/rae/gui/entry/id/LNJYtPiDTJ2RgcndgMzMEQ/c08VF8Y4GAg0AFj1CQdui2kVY_IF', 'Cr': 'https://nomad-lab.eu/prod/rae/gui/entry/id/xBLwjr97RnCpmg2IhvOQJw/ZTsvXtun3mZO6UT4PDELSgcNICTJ'}, 'value_per_atom': 0.3389665092945142, 'value': 1.3558660371780569}"
Al4NbSb,F-43m,"[{'data': {'a': [0, 3.73883586e-10, 3.73883586e-10], 'b': [3.73883586e-10, 0, 3.73883586e-10], 'c': [3.73883586e-10, 3.73883586e-10, 0], 'atoms': [{'x': 4.661186850831942e-10, 'y': 2.816484831779699e-10, 'z': 2.816484831779699e-10, 'element': 'Al'}, {'x': 4.661186850831942e-10, 'y': 4.661186850831942e-10, 'z': 4.661186850831942e-10, 'element': 'Al'}, {'x': 2.816484831779699e-10, 'y': 4.661186850831942e-10, 'z': 2.816484831779699e-10, 'element': 'Al'}, {'x': 2.816484831779699e-10, 'y': 2.816484831779699e-10, 'z': 4.661186850831942e-10, 'element': 'Al'}, {'x': 1.86941793e-10, 'y': 1.86941793e-10, 'z': 1.86941793e-10, 'element': 'Nb'}, {'x': 0, 'y': 0, 'z': 0, 'element': 'Sb'}]}, 'natoms': 6, 'element': {'Nb': 1, 'Al': 4, 'Sb': 1}}]",PN_6VJCFNODU3V3VIURG6LCY6FGQOCDV2UB,"{'reference': {'Nb': 'https://nomad-lab.eu/prod/rae/gui/entry/id/FsjvRjUORt2wbpq8ej5bOA/861X4hlRjiSg-bvBzuNmZtnnHOYr', 'Al': 'https://nomad-lab.eu/prod/rae/gui/entry/id/nX_oJtCvReKSQKlosaruaA/NwZCCfhy6KcjdrLfBEnERme_39m-', 'Sb': 'https://nomad-lab.eu/prod/rae/gui/entry/id/WMu7V8unTIq_ZADrznasag/e0MYdRBQr9wEXHzKsLol9DZ8gMvs'}, 'value_per_atom': -0.042084926593818274, 'value': -0.25250955956290966}"
AuMn2Pb,P4mm,"[{'data': {'a': [3.2682437900000004e-10, 0, 0], 'b': [0, 3.2682437900000004e-10, 0], 'c': [0, 0, 7.11801807e-10], 'atoms': [{'x': 1.6341218950000002e-10, 'y': 1.6341218950000002e-10, 'z': 5.739750323150901e-10, 'element': 'Au'}, {'x': 0, 'y': 0, 'z': 1.1698476934081142e-11, 'element': 'Mn'}, {'x': 1.6341218950000002e-10, 'y': 1.6341218950000002e-10, 'z': 1.388753085727473e-10, 'element': 'Mn'}, {'x': 0, 'y': 0, 'z': 3.4315388556006335e-10, 'element': 'Pb'}]}, 'natoms': 4, 'element': {'Mn': 2, 'Pb': 1, 'Au': 1}}]",PN_RRNVPHMP3GKMFUG6XUUGDUO5ZJTMEFLE,"{'reference': {'Mn': 'https://nomad-lab.eu/prod/rae/gui/entry/id/287sI9_oSguef6cQl5_HXg/8IffBWYWeF2VvGN-TtippJCbAlST', 'Pb': 'https://nomad-lab.eu/prod/rae/gui/entry/id/gsAlmK4OTCGsgQBj4SzPwA/aYJtYKNr85nM-0acWcW3IEbYkJ65', 'Au': 'https://nomad-lab.eu/prod/rae/gui/entry/id/VIw_UIvgSh6gxyn98Y4wQg/obkWaha46SJyE2R6mKrpCv-Z4ZwG'}, 'value_per_atom': 0.2152051044932124, 'value': 0.8608204179728496}"
As8Ga8Sr4,P2/m,"[{'data': {'a': [9.695819e-10, 0, -2.77e-14], 'b': [0, 4.0956510000000005e-10, 0], 'c': [-1.2577810000000002e-10, 0, 1.2603114e-09], 'atoms': [{'x': 2.4820799754436003e-10, 'y': 2.0478298823465703e-10, 'z': 4.2503015641574e-11, 'element': 'As'}, {'x': 5.044869944953579e-10, 'y': 0, 'z': 3.09442032460553e-10, 'element': 'As'}, {'x': 1.8091001673346e-11, 'y': 0, 'z': 3.2505400185318904e-10, 'element': 'As'}, {'x': 6.742209913566331e-10, 'y': 2.0478298823465703e-10, 'z': 5.987800359152379e-10, 'element': 'As'}, {'x': 1.6958299642933602e-10, 'y': 2.0478298823465703e-10, 'z': 6.61504016965583e-10, 'element': 'As'}, {'x': 8.257129861126231e-10, 'y': 0, 'z': 9.35230051027632e-10, 'element': 'As'}, {'x': 3.3931699569712003e-10, 'y': 0, 'z': 9.508410247770321e-10, 'element': 'As'}, {'x': 5.95594990314471e-10, 'y': 2.0478298823465703e-10, 'z': 1.217781049870892e-09, 'element': 'As'}, {'x': 9.6777999265094e-11, 'y': 0, 'z': 7.9936000898425e-11, 'element': 'Ga'}, {'x': 3.5527499247891704e-10, 'y': 2.0478298823465703e-10, 'z': 2.7714301822839e-10, 'element': 'Ga'}, {'x': 1.49776994206616e-10, 'y': 2.0478298823465703e-10, 'z': 4.09005014099729e-10, 'element': 'Ga'}, {'x': 5.25890993221363e-10, 'y': 0, 'z': 5.62472032970628e-10, 'element': 'Ga'}, {'x': 3.17912996971115e-10, 'y': 0, 'z': 6.97811024266957e-10, 'element': 'Ga'}, {'x': 6.940269935793531e-10, 'y': 2.0478298823465703e-10, 'z': 8.51279038781092e-10, 'element': 'Ga'}, {'x': 4.88527996637695e-10, 'y': 2.0478298823465703e-10, 'z': 9.83141034680962e-10, 'element': 'Ga'}, {'x': 7.47025990927384e-10, 'y': 0, 'z': 1.1803470563391599e-09, 'element': 'Ga'}, {'x': 3.5901289166526707e-10, 'y': 0, 'z': 1.260297423968029e-09, 'element': 'Sr'}, {'x': 7.481719883604261e-10, 'y': 2.0478298823465703e-10, 'z': 2.8104304539837397e-10, 'element': 'Sr'}, {'x': -6.2888992924373e-11, 'y': 0, 'z': 6.30156002472243e-10, 'element': 'Sr'}, {'x': 9.563200183205198e-11, 'y': 2.0478298823465703e-10, 'z': 9.792400118392111e-10, 'element': 'Sr'}]}, 'natoms': 20, 'element': {'As': 8, 'Ga': 8, 'Sr': 4}}]",PN_CXBGA72XQM7CVLFXLM227QBGBT4RFD5N,"{'reference': {'As': 'https://nomad-lab.eu/prod/rae/gui/entry/id/F6FpfGPiRSaYxoQqgfNL3A/sU0zbzue1VlDUG3JXCL3iB2rgLA5', 'Ga': 'https://nomad-lab.eu/prod/rae/gui/entry/id/0-sUPGbCT4WTrNYF4-xkZQ/2ERN7ZvJrgUF_ixLeiC-2pn_xLJl', 'Sr': 'https://nomad-lab.eu/prod/rae/gui/entry/id/0-sUPGbCT4WTrNYF4-xkZQ/4Bi2SFZznBU08VPsCfdn5zucFJds'}, 'value_per_atom': -0.8701440737495382, 'value': -17.402881474990764}"
BrNi2Sb,P4mm,"[{'data': {'a': [3.30698869e-10, 0, 0], 'b': [0, 3.30698869e-10, 0], 'c': [0, 0, 7.171943940000001e-10], 'atoms': [{'x': 1.653494345e-10, 'y': 1.653494345e-10, 'z': 6.226511538478305e-10, 'element': 'Br'}, {'x': 0, 'y': 0, 'z': 2.5771484055397503e-11, 'element': 'Ni'}, {'x': 1.653494345e-10, 'y': 1.653494345e-10, 'z': 1.4658290841247327e-10, 'element': 'Ni'}, {'x': 0, 'y': 0, 'z': 2.8078604468429885e-10, 'element': 'Sb'}]}, 'natoms': 4, 'element': {'Br': 1, 'Ni': 2, 'Sb': 1}}]",PN_WPT7TW66KMEIR43MSDYMV4B3QKAAWOXP,"{'reference': {'Br': 'https://nomad-lab.eu/prod/rae/gui/entry/id/HQMYKHP6Soitf8Zcgmf6SQ/7DmDJRePJNTiaaJiAv-YuiT0_OyO', 'Ni': 'https://nomad-lab.eu/prod/rae/gui/entry/id/q7lAKuoOTPWL1mJ5gkMDhg/2z6qKgNMlPjxK4R1fKqhhgll26lp', 'Sb': 'https://nomad-lab.eu/prod/rae/gui/entry/id/WMu7V8unTIq_ZADrznasag/e0MYdRBQr9wEXHzKsLol9DZ8gMvs'}, 'value_per_atom': 0.004524213323753301, 'value': 0.018096853295013204}"
Br2NiSb,P4mm,"[{'data': {'a': [3.41944862e-10, 0, 0], 'b': [0, 3.42883248e-10, 0], 'c': [0, 0, 8.03543036e-10], 'atoms': [{'x': 0, 'y': 0, 'z': -4.165618525378304e-11, 'element': 'Br'}, {'x': 1.70972431e-10, 'y': 1.71441624e-10, 'z': 2.7120542520186234e-10, 'element': 'Br'}, {'x': 0, 'y': 0, 'z': 4.210844900553617e-10, 'element': 'Ni'}, {'x': 1.70972431e-10, 'y': 1.71441624e-10, 'z': 5.546808320319893e-10, 'element': 'Sb'}]}, 'natoms': 4, 'element': {'Br': 2, 'Ni': 1, 'Sb': 1}}]",PN_VTBL75P77Q6KAP5VYSM7W7D6Q5RMVA25,"{'reference': {'Br': 'https://nomad-lab.eu/prod/rae/gui/entry/id/HQMYKHP6Soitf8Zcgmf6SQ/7DmDJRePJNTiaaJiAv-YuiT0_OyO', 'Ni': 'https://nomad-lab.eu/prod/rae/gui/entry/id/q7lAKuoOTPWL1mJ5gkMDhg/2z6qKgNMlPjxK4R1fKqhhgll26lp', 'Sb': 'https://nomad-lab.eu/prod/rae/gui/entry/id/WMu7V8unTIq_ZADrznasag/e0MYdRBQr9wEXHzKsLol9DZ8gMvs'}, 'value_per_atom': -0.029340515095032327, 'value': -0.11736206038012931}"
AlAuPt2,P4mm,"[{'data': {'a': [2.99315681e-10, 0, 0], 'b': [0, 2.99315681e-10, 0], 'c': [0, 0, 7.045327450000001e-10], 'atoms': [{'x': 0, 'y': 0, 'z': 3.4200635372382186e-10, 'element': 'Al'}, {'x': 1.496578405e-10, 'y': 1.496578405e-10, 'z': 5.133690430775152e-10, 'element': 'Au'}, {'x': 0, 'y': 0, 'z': 3.22828880815665e-12, 'element': 'Pt'}, {'x': 1.496578405e-10, 'y': 1.496578405e-10, 'z': 1.9819543189050644e-10, 'element': 'Pt'}]}, 'natoms': 4, 'element': {'Au': 1, 'Pt': 2, 'Al': 1}}]",PN_X47V6L5WC637DE6GNQITGZURSA5NDCCR,"{'reference': {'Au': 'https://nomad-lab.eu/prod/rae/gui/entry/id/VIw_UIvgSh6gxyn98Y4wQg/obkWaha46SJyE2R6mKrpCv-Z4ZwG', 'Pt': 'https://nomad-lab.eu/prod/rae/gui/entry/id/68wFX7Q8S5SrqzKuJtOXRg/hfTXu5BPKf83TlYNvYL_xjc7wecf', 'Al': 'https://nomad-lab.eu/prod/rae/gui/entry/id/nX_oJtCvReKSQKlosaruaA/NwZCCfhy6KcjdrLfBEnERme_39m-'}, 'value_per_atom': -0.4003852022983567, 'value': -1.601540809193427}"
Mo2NaPb,P4mm,"[{'data': {'a': [3.24192429e-10, 0, 0], 'b': [0, 3.25189926e-10, 0], 'c': [0, 0, 8.40993567e-10], 'atoms': [{'x': 0, 'y': 0, 'z': 3.6633629318905974e-11, 'element': 'Mo'}, {'x': 1.620962145e-10, 'y': 1.62594963e-10, 'z': 1.5835873544880184e-10, 'element': 'Mo'}, {'x': 0, 'y': 0, 'z': 4.0368783666643527e-10, 'element': 'Na'}, {'x': 1.620962145e-10, 'y': 1.62594963e-10, 'z': 6.628101490658568e-10, 'element': 'Pb'}]}, 'natoms': 4, 'element': {'Pb': 1, 'Mo': 2, 'Na': 1}}]",PN_OCJQCSLPRRZBATLKQQ23OTCCC3DSOX47,"{'reference': {'Pb': 'https://nomad-lab.eu/prod/rae/gui/entry/id/gsAlmK4OTCGsgQBj4SzPwA/aYJtYKNr85nM-0acWcW3IEbYkJ65', 'Mo': 'https://nomad-lab.eu/prod/rae/gui/entry/id/miRFVZUUSvmc1uMMJkU4LA/TwiQxc0usHCKW3MtmHjbnh8mT5GC', 'Na': 'https://nomad-lab.eu/prod/rae/gui/entry/id/ANn_TqXdRYm4bpJCvHC9sg/fZBjCAvL-C0KpykVeDkglk4DiMJE'}, 'value_per_atom': 0.43196070067204495, 'value': 1.7278428026881798}"
BaNa2W,Pmmm,"[{'data': {'a': [2.9867221100000003e-10, 0, 0], 'b': [0, 5.703617600000001e-10, 0], 'c': [0, 0, 6.52437995e-10], 'atoms': [{'x': 1.4933610550000002e-10, 'y': 2.8518088000000003e-10, 'z': 4.8932849625e-10, 'element': 'Ba'}, {'x': 0, 'y': 0, 'z': 2.3757896723069852e-11, 'element': 'Na'}, {'x': 0, 'y': 0, 'z': 3.0246110077693016e-10, 'element': 'Na'}, {'x': 1.4933610550000002e-10, 'y': 2.8518088000000003e-10, 'z': 1.6310949875e-10, 'element': 'W'}]}, 'natoms': 4, 'element': {'Na': 2, 'W': 1, 'Ba': 1}}]",PN_M53MV33A4CIIHQ5RRDWDKLYDGWF4NN7A,"{'reference': {'Na': 'https://nomad-lab.eu/prod/rae/gui/entry/id/ANn_TqXdRYm4bpJCvHC9sg/fZBjCAvL-C0KpykVeDkglk4DiMJE', 'W': 'https://nomad-lab.eu/prod/rae/gui/entry/id/JriGWVUJSX2Vkeya5zzAPw/dcAjiz1dsca03eeBAM-fTgQjR8M_', 'Ba': 'https://nomad-lab.eu/prod/rae/gui/entry/id/tX6mKyN2Q0ahPatA8GfBWw/Lj0gGgNhl0ZMZK5-5xnXiYpf0ut5'}, 'value_per_atom': 1.1765491491277595, 'value': 4.706196596511038}"
Au2NiPt,P4mm,"[{'data': {'a': [2.84384971e-10, 0, 0], 'b': [0, 2.84384971e-10, 0], 'c': [0, 0, 7.78229953e-10], 'atoms': [{'x': 0, 'y': 0, 'z': 7.720699360654248e-10, 'element': 'Au'}, {'x': 1.421924855e-10, 'y': 1.421924855e-10, 'z': 2.153020870470619e-10, 'element': 'Au'}, {'x': 0, 'y': 0, 'z': 3.972397672500158e-10, 'element': 'Ni'}, {'x': 1.421924855e-10, 'y': 1.421924855e-10, 'z': 5.609630921374976e-10, 'element': 'Pt'}]}, 'natoms': 4, 'element': {'Pt': 1, 'Au': 2, 'Ni': 1}}]",PN_THUPCFRIMPGGQLB6MQPCNVSZNODDUW37,"{'reference': {'Pt': 'https://nomad-lab.eu/prod/rae/gui/entry/id/68wFX7Q8S5SrqzKuJtOXRg/hfTXu5BPKf83TlYNvYL_xjc7wecf', 'Au': 'https://nomad-lab.eu/prod/rae/gui/entry/id/VIw_UIvgSh6gxyn98Y4wQg/obkWaha46SJyE2R6mKrpCv-Z4ZwG', 'Ni': 'https://nomad-lab.eu/prod/rae/gui/entry/id/q7lAKuoOTPWL1mJ5gkMDhg/2z6qKgNMlPjxK4R1fKqhhgll26lp'}, 'value_per_atom': 0.021831487019310813, 'value': 0.08732594807724325}"
